Rnd,Pick,Tm,Player,Pos,Age,To,AP1,PB,St,wAV,DrAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Solo,Int,Sk,College/Univ,,-9999
5,171,DEN,Luke Wattenberg,OL,24,2024,0,0,1,7,7,36,0,0,0,0,0,0,0,0,0,0,0,,,,Washington,College Stats,WattLu00
5,172,SFO,Samuel Womack,CB,23,2024,0,0,0,6,2,40,0,0,0,0,0,0,0,0,0,0,0,45,3,,Toledo,College Stats,WomaSa00
5,173,NYG,Marcus McKethan,OL,23,2023,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,0,0,,,,North Carolina,College Stats,McKeMa01
5,174,CHI,Dominique Robinson,DE,24,2024,0,0,0,5,5,34,0,0,0,0,0,0,0,0,0,0,0,28,,2.0,Miami (OH),College Stats,RobiDo00
5,175,LVR,Matthew Butler,DT,23,2024,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,5,,0.5,Tennessee,College Stats,ButlMa02
5,176,DAL,Damone Clark,LB,22,2024,0,0,1,13,13,41,0,0,0,0,0,0,0,0,0,0,0,115,,0.5,LSU,College Stats,ClarDa02
5,177,DET,James Mitchell,TE,23,2024,0,0,0,1,1,30,0,0,0,0,0,0,0,0,13,141,1,,,,Virginia Tech,College Stats,MitcJa00
5,178,DAL,John Ridgeway,DT,23,2024,0,0,0,6,,45,0,0,0,0,0,0,0,0,0,0,0,33,,,Arkansas,College Stats,RidgJo00
5,179,GNB,Kingsley Enagbare,DE,22,2024,0,0,0,11,11,51,0,0,0,0,0,0,0,0,0,0,0,63,,9.5,South Carolina,College Stats,EnagKi00
6,180,BUF,Matt Araiza,P,22,2024,0,0,0,3,,17,0,0,0,0,0,0,0,0,0,0,0,2,,,San Diego St.,College Stats,AraiMa00
6,181,PHI,Kyron Johnson,DE,24,2023,0,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,0,6,,,Kansas,College Stats,JohnKy02
6,182,NYG,Darrian Beavers,LB,23,2023,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,Cincinnati,College Stats,BeavDa00
6,183,NWE,Kevin Harris,RB,21,2023,0,0,0,1,1,9,0,0,0,0,0,34,117,2,3,58,0,,,,South Carolina,College Stats,HarrKe01
6,184,MIN,Vederian Lowe,OL,23,2024,0,0,1,8,0,29,0,0,0,0,0,0,0,0,1,4,1,,,,Illinois,College Stats,LoweVe00
6,185,BUF,Christian Benford,DB,21,2024,0,0,2,13,13,39,0,0,0,0,0,0,0,0,0,0,0,110,5,1.0,Villanova,,BenfCh00
6,186,CHI,Zachary Thomas,OL,24,2024,0,0,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,,,,San Diego St.,College Stats,ThomZa04
6,187,SFO,Nick Zakelj,OL,23,2024,0,0,0,2,2,26,0,0,0,0,0,0,0,0,0,0,0,,,,Fordham,,ZakeNi00
6,188,DET,Malcolm Rodriguez,LB,23,2024,0,0,1,11,11,43,0,0,0,0,0,0,0,0,1,6,0,102,,3.0,Oklahoma St.,College Stats,RodrMa00
6,189,CAR,Amare Barno,DE,23,2024,0,0,0,2,2,29,0,0,0,0,0,0,0,0,0,0,0,25,,3.0,Virginia Tech,College Stats,BarnAm00
6,190,ATL,Justin Shaffer,OL,24,,0,0,0,,,,,,,,,,,,,,,,,,Georgia,College Stats,ShafJu00
6,191,MIN,Jalen Nailor,WR,23,2024,0,0,0,5,5,38,0,0,0,0,0,3,-4,0,40,622,7,4,,,Michigan St.,College Stats,NailJa00
6,192,IND,Andrew Ogletree,TE,24,2024,0,0,1,2,2,29,0,0,0,0,0,0,0,0,18,256,3,4,,,Youngstown St.,,OgleAn00
6,193,DAL,Devin Harper,LB,24,2023,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,,,Oklahoma St.,College Stats,HarpDe00
6,194,NOR,Jordan Jackson,DT,24,2024,0,0,0,1,,17,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,Air Force,College Stats,JackJo06
6,195,LAC,Jamaree Salyer,OL,22,2024,0,0,2,16,16,51,0,0,0,0,0,0,0,0,0,0,0,,,,Georgia,College Stats,SalyJa00
6,196,BAL,Tyler Badie,RB,22,2024,0,0,0,1,,4,0,0,0,0,0,12,86,0,4,22,1,,,,Missouri,College Stats,BadiTy00
6,197,JAX,Gregory Junior,CB,23,2023,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,11,,,Ouachita Baptist,,JuniGr00
6,198,PHI,Grant Calcaterra,TE,23,2024,0,0,1,4,4,47,0,0,0,0,0,0,0,0,33,418,1,,,,SMU,College Stats,CalcGr00
6,199,CAR,Cade Mays,OL,23,2024,0,0,0,6,6,38,0,0,0,0,0,0,0,0,0,0,0,,,,Tennessee,College Stats,MaysCa00
6,200,NWE,Sam Roberts,DE,24,2024,0,0,0,1,1,15,0,0,0,0,0,0,0,0,0,0,0,3,,,NW Missouri St.,,RobeSa00
6,201,ARI,Keaontay Ingram,RB,22,2024,0,0,0,2,2,21,0,0,0,0,0,62,134,1,8,47,0,1,,,USC,College Stats,IngrKe01
6,202,CLE,Michael Woods II,WR,22,2024,0,0,0,0,0,15,0,0,0,0,0,1,-5,0,12,110,0,1,,,Oklahoma,College Stats,WoodMi00
6,203,CHI,Trestan Ebner,RB,23,2022,0,0,0,0,0,17,0,0,0,0,0,24,54,0,2,8,0,3,,,Baylor,College Stats,EbneTr00
6,204,TEN,Theo Jackson,DB,23,2024,0,0,0,3,,43,0,0,0,0,0,0,0,0,0,0,0,29,2,,Tennessee,College Stats,JackTh00
6,205,HOU,Austin Deculus,T,23,2024,0,0,0,1,1,13,0,0,0,0,0,0,0,0,0,0,0,,,,LSU,College Stats,DecuAu00
6,206,DEN,Matt Henningsen,DE,23,2023,0,0,0,2,2,34,0,0,0,0,0,0,0,0,0,0,0,18,,1.0,Wisconsin,College Stats,HennMa01
6,207,CHI,Doug Kramer,OL,24,2024,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,,,,Illinois,College Stats,KramDo00
6,208,PIT,Connor Heyward,TE,23,2024,0,0,0,2,2,51,0,1,0,0,0,3,27,0,41,358,2,10,,,Michigan St.,College Stats,HeywCo00
6,209,BUF,Luke Tenuta,OL,23,2022,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,College Stats,TenuLu00
6,210,NWE,Chasen Hines,G,22,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats,HineCh00
6,211,LAR,Quentin Lake,DB,23,2024,0,0,1,7,7,40,0,0,0,0,0,0,0,0,0,0,0,123,,3.0,UCLA,College Stats,LakeQu00
6,212,LAR,Derion Kendrick,DB,22,2023,0,0,1,6,6,32,0,0,0,0,0,0,0,0,0,0,0,77,1,,Georgia,College Stats,KendDe00
6,213,ATL,John FitzPatrick,TE,22,2024,0,0,0,0,0,18,0,0,0,0,0,0,0,0,2,14,0,3,,,Georgia,College Stats,FitzJo00
6,214,LAC,Ja'Sir Taylor,DB,23,2024,0,0,0,7,7,48,0,0,0,0,0,0,0,0,0,0,0,50,1,,Wake Forest,College Stats,TaylJa04
6,215,ARI,Lecitus Smith,OL,24,2024,0,0,0,2,1,18,0,0,0,0,0,0,0,0,0,0,0,,,,Virginia Tech,College Stats,SmitLe01
6,216,IND,Curtis Brooks,DT,24,,0,0,0,,,,,,,,,,,,,,,,,,Cincinnati,College Stats,BrooCu00
6,217,DET,James Houston,LB,23,2024,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,0,0,17,,9.0,Jackson St.,,HousJa01
6,218,TAM,Ko Kieft,TE,24,2024,0,0,1,1,1,50,0,0,0,0,0,0,0,0,8,82,2,14,,,Minnesota,College Stats,KiefKo00
6,219,TEN,Chance Campbell,LB,22,2023,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,Mississippi,College Stats,CampCh02
6,220,SFO,Kalia Davis,DT,23,2024,0,0,0,1,1,16,0,0,0,0,0,0,0,0,0,0,0,7,1,1.0,Central Florida,College Stats,DaviKa01
6,221,SFO,Tariq Castro-Fields,CB,23,2024,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,3,,,Penn St.,College Stats,CastTa00
7,222,JAX,Montaric Brown,DB,23,2024,0,0,0,7,7,37,0,0,0,0,0,0,0,0,0,0,0,84,1,,Arkansas,College Stats,BrowMo00
7,223,CLE,Isaiah Thomas,DE,23,2024,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,4,,1.0,Oklahoma,College Stats,ThomIs01
7,224,MIA,Cameron Goode,OLB,24,2024,0,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,3,,,California,College Stats,GoodCa00
7,225,PIT,Mark Robinson,LB,23,2024,0,0,0,4,4,38,0,0,0,0,0,0,0,0,0,0,0,31,,1.0,Mississippi,College Stats,RobiMa03
7,226,CHI,Ja'Tyre Carter,OL,23,2023,0,0,0,2,2,13,0,0,0,0,0,0,0,0,0,0,0,,,,Southern,,CartJa04
7,227,MIN,Nick Muse,TE,23,2024,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,22,0,,,,South Carolina,College Stats,MuseNi00
7,228,GNB,Tariq Carpenter,DB,23,2023,0,0,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,7,,,Georgia Tech,College Stats,CarpTa00
7,229,SEA,Bo Melton,WR,23,2024,0,0,0,3,,22,0,0,0,0,0,11,75,0,24,309,1,2,,,Rutgers,College Stats,MeltBo00
7,230,WAS,Chris Paul,OL,23,2024,0,0,0,4,4,17,0,0,0,0,0,0,0,0,0,0,0,,,,Tulsa,College Stats,PaulCh00
7,231,BUF,Baylon Spector,LB,23,2024,0,0,0,5,5,26,0,0,0,0,0,0,0,0,0,0,0,30,,1.5,Clemson,College Stats,SpecBa00
7,232,DEN,Faion Hicks,CB,24,2024,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,,,Wisconsin,College Stats,HickFa00
7,233,SEA,Dareke Young,WR,23,2024,0,0,0,0,0,33,0,0,0,0,0,0,0,0,2,24,0,12,,,Lenoir-Rhyne,,YounDa02
7,234,GNB,Jonathan Ford,DT,22,2024,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,3,,,Miami (FL),College Stats,FordJo00
7,235,LAR,Daniel Hardy,LB,23,2024,0,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,7,,,Montana St.,,HardDa01
7,236,LAC,Deane Leonard,DB,22,2024,0,0,0,3,3,38,0,0,0,0,0,0,0,0,0,0,0,32,,,Mississippi,College Stats,LeonDe00
7,237,DET,Chase Lucas,DB,25,2023,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,3,,,Arizona St.,College Stats,LucaCh01
7,238,LVR,Thayer Munford,OL,22,2024,0,0,1,10,10,46,0,0,0,0,0,0,0,0,0,0,0,,,,Ohio St.,College Stats,MunfTh00
7,239,IND,Rodney Thomas II,LB,24,2024,0,0,2,10,10,51,0,0,0,0,0,0,0,0,0,0,0,69,6,,Yale,,ThomRo07
7,240,WAS,Christian Holmes,CB,24,2023,0,0,0,3,3,30,0,0,0,0,0,0,0,0,0,0,0,11,,,Oklahoma St.,College Stats,HolmCh00
7,241,PIT,Chris Oladokun,QB,25,2024,0,0,0,0,,1,0,0,0,0,0,1,5,0,0,0,0,,,,South Dakota St.,,OladCh00
7,242,CAR,Kalon Barnes,CB,23,2022,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,Baylor,College Stats,BarnKa00
7,243,KAN,Jaylen Watson,DB,23,2024,0,0,1,7,7,38,0,0,0,0,0,0,0,0,0,0,0,86,1,2.0,Washington St.,College Stats,WatsJa02
7,244,ARI,Christian Matthew,DB,25,2023,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,0,0,13,,,Valdosta St.,,MattCh01
7,245,NWE,Andrew Stueber,OL,23,2024,0,0,0,1,,7,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan,College Stats,StueAn00
7,246,CLE,Dawson Deaton,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Texas Tech,College Stats,DeatDa00
7,247,MIA,Skylar Thompson,QB,25,2024,0,0,0,3,3,10,81,138,721,1,3,15,25,0,0,0,0,,,,Kansas St.,College Stats,ThomSk00
7,248,TAM,Andre Anthony,DE,25,,0,0,0,,,,,,,,,,,,,,,,,,LSU,College Stats,AnthAn00
7,249,GNB,Rasheed Walker,OL,22,2024,0,0,2,20,20,35,0,0,0,0,0,0,0,0,0,0,0,,,,Penn St.,College Stats,WalkRa00
7,250,LVR,Brittain Brown,RB,24,2022,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,UCLA,College Stats,BrowBr06
7,251,KAN,Isiah Pacheco,RB,23,2024,0,0,2,17,17,38,0,0,0,0,0,458,2075,13,69,453,2,2,,,Rutgers,College Stats,PachIs00
7,252,CIN,Jeff Gunter,OLB,23,2022,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Coastal Carolina,College Stats,GuntJe01
7,253,LAR,Russ Yeast,DB,23,2024,0,0,1,4,4,36,0,0,0,0,0,0,0,0,0,0,0,54,,,Kansas St.,College Stats,YeasRu00
7,254,CHI,Elijah Hicks,S,22,2024,0,0,0,7,7,44,0,0,0,0,0,0,0,0,0,0,0,59,,,California,College Stats,HickEl00
7,255,CHI,Trenton Gill,P,23,2024,0,0,2,5,4,42,0,0,0,0,0,0,0,0,0,0,0,1,,,North Carolina St.,College Stats,GillTr01
7,256,ARI,Jesse Luketa,LB,23,2024,0,0,0,3,3,31,0,0,0,0,0,0,0,0,0,0,0,19,,3.0,Penn St.,College Stats,LukeJe00
7,257,ARI,Marquis Hayes,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Oklahoma,College Stats,HayeMa00
7,258,GNB,Samori Toure,WR,24,2023,0,0,0,2,2,22,0,0,0,0,0,0,0,0,13,160,1,,,,Nebraska,College Stats,TourSa00
7,259,KAN,Nazeeh Johnson,S,24,2024,0,0,0,3,3,27,0,0,0,0,0,0,0,0,0,0,0,38,,1.0,Marshall,College Stats,JohnNa01
7,260,LAC,Zander Horvath,RB,23,2022,0,0,0,0,0,15,0,0,0,0,0,4,8,0,5,8,2,1,,,Purdue,College Stats,HorvZa00
7,261,LAR,AJ Arcuri,OT,25,2024,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,,,,Michigan St.,College Stats,ArcuAJ00
7,262,SFO,Brock Purdy,QB,22,2024,0,1,2,36,36,40,722,1069,9518,64,27,127,480,8,0,0,0,,,,Iowa St.,College Stats,PurdBr00
